question_id,ground_truth,translated_question,r@1,r@3,r@5,r@10,r@15,contexts
234,7-41-484-2,"For what purpose is the &#39;Elderly Welfare&#39; program implemented, and when does International Older Persons Day begin?",1,1,1,1,1,7-41-484-2|7-41-484-1|5-30-1336-1|5-30-1335-2|6-38-763-1|7-41-575-4|6-37-375-1|5-30-1336-2|7-41-575-1|7-41-575-2|7-41-575-3|5-30-1337-1|7-40-1568-2|6-38-589-1|6-38-589-5
235,7-39-1798-1,Who is eligible for eye care services for children?,0,1,1,1,1,7-40-1798-1|7-39-1798-1|7-40-1802-1|7-39-1802-1|7-40-1806-1|7-40-1854-1|7-40-1807-1|7-39-1806-1|7-40-1800-1|7-39-1807-1|7-40-1795-1|7-39-1854-1|7-40-1801-1|7-39-1801-1|7-39-1795-1
236,7-41-987-3,What are the costs and possible penalties associated with being a member of a women&#39;s association?,1,1,1,1,1,7-41-987-3|7-41-987-1|3-24-1038-3|3-24-799-3|6-34-845-6|5-28-514-3|5-29-486-5|9-54-485-9|10-89-514-3|3-24-799-2|5-29-487-4|6-35-845-5|7-41-987-2|10-62-519-2|5-28-419-8
237,7-43-628-2,What is the annual allowance provided to needy artists under this scheme?,0,1,1,1,1,7-43-628-1|7-43-628-2|7-41-627-1|7-43-626-1|4-91-639-1|4-91-638-1|10-65-420-3|2-21-604-2|10-65-420-6|6-37-375-10|11-66-719-1|4-91-637-2|3-24-724-1|2-21-604-1|7-40-1568-2
238,7-43-573-3,What is the topic covered under the Emergency Fund Withdrawal Service?,0,1,1,1,1,7-43-573-1|7-43-573-2|7-43-573-3|3-24-725-2|3-24-2367-1|6-38-848-2|6-38-588-7|3-24-727-1|7-39-1154-3|6-38-588-4|7-39-1641-2|6-38-588-12|6-38-588-10|7-41-1641-2|6-38-849-3
239,7-40-1801-1,Who are the counselors available for child psychiatry services and what are their clinic days and times?,0,1,1,1,1,7-39-1801-1|7-40-1801-1|7-39-1793-2|7-39-1897-1|7-40-1897-1|7-40-1806-2|7-40-1807-1|7-40-1899-1|7-40-1793-1|7-40-1798-1|7-39-1899-1|7-40-1794-1|7-39-1794-1|7-39-1798-1|7-39-1793-1
240,7-41-1642-5,What is the time limit for claiming reimbursement for emergency surgery?,1,1,1,1,1,7-41-1642-5|7-39-1611-4|7-39-1642-4|7-39-1154-5|7-41-1611-4|7-41-1154-4|7-41-1642-4|7-39-1641-3|7-41-1641-3|7-41-1611-3|7-39-1642-3|7-39-1611-3|7-39-1154-4|6-37-375-5|7-41-1642-3
241,7-40-1798-1,What are the qualifications for receiving eye care (ophthalmology) services for children?,1,1,1,1,1,7-40-1798-1|7-39-1798-1|7-40-1806-1|7-40-1795-1|7-40-1802-1|7-39-1795-1|7-39-1802-1|7-40-1854-1|7-40-1800-1|7-39-1806-1|7-39-1854-1|7-40-1797-1|7-39-1797-1|7-39-1800-1|7-40-1794-1
242,7-39-1611-1,What documents are required to obtain a medical assistance application form for cancer treatment?,1,1,1,1,1,7-39-1611-1|7-41-1611-1|7-39-1642-1|7-40-1808-1|7-39-1808-1|7-41-1642-1|7-41-1611-2|7-39-879-1|7-39-1641-1|7-41-1641-1|7-39-1611-2|7-39-1154-2|7-39-1642-2|7-41-1154-2|7-39-1611-3
243,7-43-574-3,What are the qualifications to receive assistance from the Disaster Relief Fund?,0,0,0,0,0,7-43-573-1|7-43-573-3|7-43-573-2|12-92-882-1|12-92-875-1|7-39-879-1|7-43-880-1|7-43-877-1|12-92-874-1|12-95-1118-1|7-41-1641-1|7-39-1641-1|7-39-1611-1|7-41-1611-1|7-43-878-1
244,7-41-512-3,What document is required for the winner of the Samurdhi Lottery draw to verify their identity and receive the prize check?,1,1,1,1,1,7-41-512-3|7-41-512-1|7-41-512-2|7-41-512-4|7-41-488-3|9-51-583-4|7-41-481-1|6-38-847-2|4-91-637-1|9-51-583-1|6-38-850-2|6-38-849-2|3-24-799-1|10-65-420-3|3-24-803-2
245,7-39-570-3,What is the main service described in this document?,0,0,0,0,0,2-21-594-2|10-89-1224-4|1-87-657-1|1-87-663-1|11-66-721-2|12-71-771-2|12-71-767-1|1-87-658-1|6-85-1176-1|11-66-745-2|11-67-1176-1|11-66-732-3|11-66-734-2|12-71-771-1|12-71-764-2
246,7-40-1806-2,When and where is Dr. Romesh Gunasekara&#39;s clinic for pediatric plastic surgery care held?,1,1,1,1,1,7-40-1806-2|7-39-1806-1|7-40-1809-1|7-39-1809-1|7-39-1793-2|7-39-1796-1|7-40-1796-1|7-39-1808-1|7-40-1793-1|7-39-1802-1|7-40-1802-1|7-40-1808-1|7-39-1793-1|7-41-1642-1|7-39-1805-1
247,7-40-991-1,What are the amounts of financial assistance provided for buildings and equipment for both child development centers and day care centers?,1,1,1,1,1,7-40-991-1|7-40-991-2|7-40-991-3|7-40-991-5|7-40-1568-2|7-40-1568-1|7-40-991-4|8-48-1514-1|5-30-1336-2|8-48-828-5|5-30-1335-2|5-30-668-1|2-75-499-1|3-24-726-1|2-21-561-1
248,7-39-1642-2,What are the two separate reports requested by the President&#39;s Fund upon receipt of a completed application for medical assistance?,0,0,1,1,1,7-39-1154-3|7-41-1611-2|7-39-1641-2|7-41-1641-2|7-39-1642-2|7-41-1154-3|7-39-1611-2|7-41-1642-2|7-39-1611-4|7-39-1154-5|7-39-1642-4|7-41-1611-4|7-39-1641-3|7-41-1611-3|7-41-1642-1
249,7-41-488-1,What is the purpose of the Samurdhi Social Security Fund and for what situations is it provided to beneficiaries?,1,1,1,1,1,7-41-488-1|7-41-488-3|7-41-512-1|7-41-488-2|6-38-763-1|7-41-484-1|7-41-488-4|7-41-481-1|7-41-512-4|2-75-499-1|7-41-590-2|7-41-590-1|7-43-574-1|7-41-512-3|3-25-1860-2
250,7-40-479-2,To which department should complaints about rape or child abuse be made?,0,1,1,1,1,7-40-479-1|5-31-479-1|7-40-479-2|5-31-479-2|5-31-479-3|5-32-1517-1|5-31-479-4|7-40-479-3|7-40-479-4|5-31-483-1|1-87-660-1|5-31-483-2|10-88-934-2|5-31-483-3|5-32-470-3
251,7-41-1210-1,What are the fees for government offices and private companies to avail services at the Mahaweli Center?,0,0,1,1,1,1-16-1210-1|6-86-1210-1|8-48-1210-1|7-41-1210-1|8-47-1208-1|8-47-817-1|11-66-732-1|2-23-740-1|10-57-1278-3|10-57-1645-2|2-21-605-2|11-67-1269-4|10-57-1285-2|8-47-1206-1|2-22-708-1
252,7-39-1793-1,What are the eligibility criteria for general medical care for children?,0,1,1,1,1,7-40-1854-1|7-40-1806-1|7-39-1793-1|7-40-1793-1|7-39-1854-1|7-39-1795-1|7-40-1795-1|7-40-1794-1|7-39-1794-1|7-40-1798-1|7-39-1801-1|7-40-1805-1|7-40-1809-1|7-40-1808-1|7-40-1797-1
253,7-39-1611-2,What is the process for reviewing a medical assistance application for cancer treatment after it is submitted to the President&#39;s Fund?,0,1,1,1,1,7-41-1611-2|7-39-1611-2|7-41-1154-3|7-39-1642-2|7-39-1154-3|7-39-1641-2|7-41-1641-2|7-39-1611-1|7-39-1611-3|7-41-1611-1|7-41-1642-2|7-41-1642-3|7-41-1611-3|7-39-1642-3|7-41-1641-1
254,7-39-1853-1,What is the age requirement for emergency care for accidents and animal bites for children?,0,1,1,1,1,7-40-1853-1|7-39-1853-1|7-40-1806-1|7-39-1807-1|7-40-1807-1|7-40-1799-1|7-40-1800-1|7-39-1811-1|7-39-1806-1|7-40-1811-1|7-40-1795-1|7-39-1800-1|7-39-1799-1|7-40-1854-1|7-40-1802-1
255,7-39-1611-4,"What are the essential documents required for reimbursement of emergency surgery expenses from the President&#39;s Fund, and what is the timeframe for submitting such a request?",0,1,1,1,1,7-39-1642-4|7-39-1611-4|7-41-1154-4|7-39-1154-5|7-41-1611-4|7-41-1642-4|7-39-1641-3|7-41-1641-3|7-41-1611-3|7-41-1642-5|7-39-1642-3|7-39-1154-4|7-39-1611-3|7-41-1154-3|7-41-1611-2
256,7-39-1641-1,What documents are required to obtain an application for medical assistance from the President&#39;s Fund?,0,0,1,1,1,7-41-1611-2|7-39-1642-2|7-39-1154-3|7-41-1641-1|7-39-1641-1|7-41-1154-3|7-41-1642-2|7-39-1642-1|7-41-1642-1|7-39-1611-2|7-39-1641-2|7-39-1611-1|7-41-1641-2|7-41-1611-1|7-39-1154-2
257,7-39-1811-1,What are the eligibility criteria for the childhood immunization service?,0,1,1,1,1,7-40-1811-1|7-39-1811-1|7-40-1806-1|7-40-1854-1|7-40-1805-1|7-39-1805-1|7-40-1853-1|7-39-1899-1|7-40-1802-1|7-39-1854-1|7-40-1797-1|7-39-1801-1|7-39-1795-1|7-39-1853-1|7-40-1793-1
258,7-40-1530-1,Who is the “Out-of-School Children Enrollment Program” aimed at?,1,1,1,1,1,7-40-1530-1|7-40-991-4|8-48-690-1|3-24-801-3|3-24-801-2|3-24-801-1|7-39-1794-1|7-40-1800-1|6-37-375-10|4-91-637-2|7-40-1797-1|7-40-1794-1|7-39-1797-1|7-39-1800-1|3-24-726-1
259,7-41-1611-2,To which office should the completed application for medical assistance be submitted?,1,1,1,1,1,7-41-1611-2|7-39-1642-2|7-39-1611-2|7-41-1642-2|7-39-1641-2|7-41-1641-1|7-39-1641-1|7-39-1154-2|7-39-1154-3|7-41-1154-3|7-41-1641-2|7-39-1642-1|7-39-879-1|7-39-1642-3|7-41-1642-3
260,7-40-479-3,What is the first step a complainant should take to report a rape or child abuse incident?,1,1,1,1,1,7-40-479-3|5-31-479-3|5-31-483-1|5-31-479-4|7-40-479-1|5-31-479-1|7-40-479-2|5-31-479-2|7-40-479-4|5-32-1517-1|5-32-470-1|5-31-480-1|5-31-483-2|10-88-934-2|5-31-457-1
261,7-40-1793-1,What are the eligibility criteria for general medical care for children?,0,0,1,1,1,7-40-1854-1|7-40-1806-1|7-39-1793-1|7-40-1793-1|7-39-1854-1|7-39-1795-1|7-40-1795-1|7-40-1794-1|7-39-1794-1|7-40-1798-1|7-39-1801-1|7-40-1805-1|7-40-1809-1|7-40-1808-1|7-40-1797-1
262,7-39-1805-1,"What services are provided at the Pediatric Rheumatology Clinic, who is the consultant, and what are the clinic hours and location?",1,1,1,1,1,7-39-1805-1|7-39-1898-1|7-40-1805-1|7-39-1793-2|7-40-1806-2|7-40-1799-1|7-39-1799-1|7-39-1802-1|7-40-1802-1|7-39-1801-1|7-39-1808-1|7-40-1807-1|7-40-1898-1|7-39-1899-1|7-40-1793-1
263,7-40-1807-1,What is the age requirement for pediatric dental care services?,1,1,1,1,1,7-40-1807-1|7-39-1807-1|7-40-1806-1|7-40-1854-1|7-40-1795-1|7-40-1797-1|7-39-1854-1|7-40-1799-1|7-40-1897-1|7-39-1806-1|7-40-1794-1|7-39-1897-1|7-40-1853-1|7-39-1805-1|7-39-1797-1
264,7-43-1270-1,Under which sections of the BOI law is approval given for the establishment of investment projects?,0,0,0,1,1,10-55-1269-2|10-59-1269-2|10-62-1269-2|10-89-1269-2|11-67-1269-2|8-44-1269-2|10-59-1270-1|8-44-1270-1|7-43-1270-1|10-57-1270-1|11-67-1269-1|8-44-1269-1|10-59-1269-3|10-89-1269-3|10-62-1269-3
265,7-41-488-3,What are the documents required for &#39;birth&#39; for the Samurdhi Social Security Fund?,1,1,1,1,1,7-41-488-3|7-41-488-1|7-41-488-4|6-37-375-4|6-38-847-2|6-37-375-6|6-38-846-2|6-38-849-2|6-38-850-2|6-37-387-3|7-41-1154-2|7-41-488-2|3-24-1836-1|7-41-481-1|3-24-800-1
266,7-40-1898-1,What are the eligibility criteria for physiotherapy services for children?,1,1,1,1,1,7-40-1898-1|7-39-1898-1|7-39-1899-1|7-39-1795-1|7-40-1854-1|7-40-1799-1|7-40-1795-1|7-39-1799-1|7-39-1854-1|7-40-1899-1|7-40-1806-1|7-39-1805-1|7-39-1897-1|7-40-1897-1|7-40-1805-1
267,7-41-590-2,What are the main eligibility criteria for Samurdhi subsidy?,0,0,0,0,0,7-41-512-1|7-41-481-1|7-41-488-1|2-21-670-1|7-41-488-3|3-24-802-1|3-24-801-1|8-45-1114-1|7-41-512-2|3-24-802-2|3-24-1848-1|3-25-806-2|7-41-488-2|5-29-486-2|3-24-799-2
268,7-39-651-3,What is the phone number of the Ampara branch of the National Institute of Transportation Medicine?,1,1,1,1,1,7-39-651-3|7-39-651-2|4-27-649-3|4-27-653-3|8-48-1350-2|8-48-697-2|10-61-762-3|1-16-1722-1|6-86-961-1|11-66-734-2|10-64-650-2|7-39-959-1|2-22-710-2|8-47-699-2|2-22-700-5
269,7-41-1154-4,What is the time limit to request reimbursement from the President&#39;s Fund for emergency surgery expenses after discharge from the hospital?,0,0,1,1,1,7-39-1611-4|7-39-1642-4|7-39-1154-5|7-41-1642-5|7-41-1154-4|7-41-1611-4|7-41-1642-4|7-41-1611-3|7-39-1641-3|7-41-1641-3|7-39-1642-3|7-39-1611-3|7-39-1154-4|7-41-1154-3|7-41-1642-3
270,7-41-512-4,What is the procedure to follow if a Samurdhi Lottery winner has lost their lottery ticket?,0,0,1,1,1,7-41-512-3|7-41-512-2|7-41-512-1|7-41-512-4|3-90-805-1|5-31-591-3|7-41-488-1|5-31-591-2|5-31-591-1|9-52-584-4|12-92-883-1|7-41-481-2|6-37-375-5|5-32-713-1|10-65-420-3
271,7-43-957-1,Where can I buy medicinal herbs?,1,1,1,1,1,7-43-957-1|4-91-1213-1|4-91-955-1|7-41-953-1|10-57-920-2|7-39-952-1|1-87-665-1|1-87-951-1|8-48-1505-1|10-57-414-1|8-46-826-1|8-47-1782-1|7-41-923-1|10-57-410-4|7-39-570-5
272,7-41-1154-1,What types of heart surgeries are eligible for financial assistance from the President&#39;s Fund?,1,1,1,1,1,7-41-1154-1|7-39-1154-1|7-41-1642-1|7-39-1642-1|7-41-1154-4|7-39-1154-5|7-39-1154-4|7-41-1611-1|7-41-1154-3|7-39-1641-3|7-39-1611-1|7-41-1641-3|7-39-1611-4|7-39-1642-3|7-39-1154-3
273,7-41-481-2,How long does it take to process Samurdhi stamps?,1,1,1,1,1,7-41-481-2|7-41-481-1|7-41-488-2|11-66-746-1|7-41-512-3|10-88-932-6|9-51-583-2|11-68-729-1|11-66-733-1|7-41-512-1|11-66-749-1|11-66-736-1|6-38-849-2|7-41-512-2|7-41-488-1
274,7-39-1642-4,What are the mandatory requirements and deadlines for submitting a request to the President&#39;s Fund for reimbursement of emergency surgery expenses?,1,1,1,1,1,7-39-1642-4|7-39-1611-4|7-39-1154-5|7-41-1611-4|7-41-1154-4|7-41-1642-4|7-39-1641-3|7-41-1641-3|7-41-1611-3|7-41-1642-5|7-39-1642-3|7-39-1611-3|7-39-1154-4|7-41-1154-3|7-41-1611-2
275,7-41-921-1,Under what circumstances are mobile medical clinics conducted and what is the process for requesting them?,1,1,1,1,1,7-41-921-1|7-39-1805-1|7-40-1793-1|7-39-1793-2|7-39-879-1|7-39-1794-1|7-40-1805-1|7-40-1799-1|7-40-1795-1|7-39-1799-1|7-39-1793-1|7-39-1795-1|7-39-1798-1|7-39-1796-1|7-40-1794-1
276,7-41-590-1,"What are the methods for submitting the application letter for Samurdhi subsidy, and to whom should it be submitted?",0,0,0,0,0,7-41-488-1|7-41-481-2|2-21-670-1|2-21-596-1|2-21-598-2|7-41-1154-2|11-66-749-1|5-32-713-1|7-41-512-1|10-57-1299-1|11-66-746-1|7-41-488-2|7-39-1154-2|11-66-734-1|3-24-724-1
277,7-41-1611-1,What specific medical conditions qualify for financial assistance for cancer treatment from the President&#39;s Fund?,1,1,1,1,1,7-41-1611-1|7-39-1611-1|7-41-1642-1|7-39-1154-1|7-41-1154-1|7-39-1642-1|7-39-1611-4|7-39-1641-1|7-39-1611-3|7-41-1641-1|7-41-1611-3|7-39-1642-3|7-41-1611-2|7-39-1641-3|7-41-1154-3
278,7-40-1799-1,What are the qualifications to receive pediatric orthopedic clinic services?,1,1,1,1,1,7-40-1799-1|7-39-1799-1|7-39-1898-1|7-39-1805-1|7-40-1807-1|7-40-1795-1|7-39-1807-1|7-40-1898-1|7-39-1899-1|7-40-1805-1|7-39-1795-1|7-40-1806-1|7-40-1854-1|7-39-1806-1|7-40-1797-1
279,7-39-1808-1,What are the eligibility criteria for receiving cancer (oncological) care for children?,1,1,1,1,1,7-39-1808-1|7-40-1808-1|7-40-1806-1|7-41-1611-1|7-39-1611-1|7-40-1854-1|7-39-1854-1|7-40-1802-1|7-40-1805-1|7-39-1795-1|7-40-1797-1|7-40-1809-1|7-39-1805-1|7-39-1802-1|7-40-1794-1
280,7-41-569-3,"When can public assistance be suspended, and what happens if a reapplication is not submitted?",0,0,0,0,0,5-32-713-1|11-66-719-1|7-43-701-1|11-66-718-1|7-43-878-1|6-34-845-1|3-26-1156-1|2-21-604-1|11-66-736-1|6-37-375-5|6-34-845-6|12-92-882-1|5-29-487-4|7-43-877-1|2-22-703-1
281,2-21-598-3,"What is the critical supporting document required to obtain a gold mine grant, and which authority issues the circular guiding its preparation?",1,1,1,1,1,2-21-598-3|8-45-1112-2|8-45-1113-2|8-45-1110-2|11-67-1269-5|10-58-593-3|10-59-1269-9|10-55-1269-6|11-67-1269-8|10-62-1269-8|8-45-1111-2|7-43-1270-4|10-55-1269-9|10-59-1269-6|8-44-1269-7
282,2-21-561-2,What documents are required to verify land ownership during the inspection for acquired land?,0,0,0,0,0,8-45-1113-2|10-58-593-3|2-21-1622-1|3-26-1156-5|2-21-598-3|2-21-599-1|2-21-604-1|8-45-1112-2|2-21-594-1|2-22-708-2|2-21-670-2|7-43-701-1|2-21-594-2|8-47-1893-1|8-45-1110-2
283,2-22-707-3,What is the general email address for the Enforcement Division regarding preliminary planning approvals?,1,1,1,1,1,2-22-707-3|2-22-708-2|2-22-710-2|2-22-712-2|2-22-711-2|2-22-700-3|2-22-709-2|5-31-1122-2|2-22-707-1|2-22-700-5|6-38-848-2|11-66-750-1|2-22-700-4|2-75-2283-2|6-38-849-3
284,2-22-703-1,Who is eligible to obtain details of residents of lands acquired and transferred by UDA?,1,1,1,1,1,2-22-703-1|2-22-712-1|7-43-701-2|7-43-701-1|5-32-705-1|2-22-707-1|2-21-604-1|2-22-708-1|2-22-700-1|2-22-710-2|2-21-598-1|2-22-708-2|5-32-706-1|2-22-712-2|2-21-672-1
285,2-75-1804-1,"What environmental and economic problems have arisen in Sri Lanka due to the increasing demand for fine aggregates, and how does the Corporation&#39;s &#39;Sea Sand Sales&#39; service provide solutions to them?",1,1,1,1,1,2-75-1804-1|2-75-1804-2|12-70-624-1|8-45-1113-1|8-45-1114-1|2-23-754-2|8-45-1111-1|2-21-561-2|12-70-1720-3|10-58-559-7|2-21-671-1|10-57-1285-1|8-47-1348-1|8-45-1112-1|2-23-754-1
286,2-21-564-1,"What is the main service described in the context provided and what is the initial step for obtaining a permit for transporting old wooden goods, especially for the Grama Niladhari report?",0,0,0,1,1,8-45-563-3|8-45-563-6|8-45-563-2|12-70-1159-2|8-45-563-4|8-45-563-1|8-45-563-5|2-21-564-1|2-21-564-2|12-70-1429-1|2-21-564-7|2-21-564-3|12-70-1431-1|4-27-464-2|2-21-564-6
287,2-21-598-2,What is the fee charged for the Ranbima Grant service and how long does it usually take to process?,1,1,1,1,1,2-21-598-2|10-57-1645-2|10-59-1269-5|10-57-1270-2|2-21-604-2|10-55-1269-5|10-62-1269-5|10-59-1270-2|7-43-1270-2|8-44-1270-2|8-44-1269-4|10-57-1285-2|10-89-1269-5|2-21-605-2|10-55-1288-2
288,2-22-1374-2,"Who is the Director of the Department of Environment and Landscape, and what is his official email address?",1,1,1,1,1,2-22-1374-2|10-62-1211-1|11-67-1117-2|12-70-1209-3|12-71-1209-2|7-43-701-2|12-70-768-2|12-70-1435-2|8-47-693-2|8-47-699-2|6-86-691-4|12-70-625-6|12-70-1435-3|11-67-1115-2|2-75-2283-2
289,2-21-671-1,Where can I obtain applications for the issuance of title deeds and resolution of boundary issues? Is there a fee charged for this?,0,1,1,1,1,5-32-671-1|2-21-671-1|2-21-1622-1|2-21-673-1|5-32-673-1|5-31-730-1|5-32-705-1|2-21-670-1|5-32-706-1|2-21-604-2|2-21-594-1|2-22-708-1|2-22-703-1|2-21-605-2|2-21-594-2
290,2-21-594-2,"What is the minimum time it takes to obtain long-term tax bonds for residential purposes, and what documents are required for that?",1,1,1,1,1,2-21-594-2|2-21-594-1|10-58-593-3|3-24-803-3|3-24-725-1|10-58-593-2|3-24-803-2|3-24-1836-1|6-38-849-2|6-38-851-2|2-21-670-1|12-70-1427-3|3-25-666-1|3-24-803-1|2-23-759-1
291,2-23-751-2,What are the application fees and submission times for obtaining a general electricity supply service within the Colombo Metropolitan Area?,1,1,1,1,1,2-23-751-2|2-23-754-3|2-23-753-1|2-23-751-3|2-23-756-1|2-23-752-1|2-75-669-1|11-66-732-1|2-23-757-1|2-23-754-1|10-57-1278-3|2-23-754-2|2-22-710-1|2-23-751-1|10-57-1285-2
292,2-21-557-2,"When applying for free acquisition of illegally developed government land, what specific information should the applicant provide in the cover letter?",0,0,0,0,0,2-21-598-3|2-21-604-1|8-45-1113-2|2-21-598-1|10-58-593-3|2-22-708-2|2-22-710-2|2-21-557-1|2-21-598-2|2-22-703-1|10-58-595-1|3-26-1156-5|2-21-599-1|7-43-701-1|10-89-1269-8
293,2-23-759-1,What are the prerequisites to apply for the meter location change service?,1,1,1,1,1,2-23-759-1|2-23-1157-1|2-22-708-1|12-71-767-1|2-23-757-1|2-23-754-1|2-23-752-1|2-23-756-1|2-23-753-1|2-23-755-1|2-22-708-2|12-71-1148-1|12-70-768-1|2-22-711-1|6-86-768-1
294,2-22-712-1,Who is eligible to obtain planning clearance for low-lying land and paddy field development?,1,1,1,1,1,2-22-712-1|2-22-712-2|2-22-707-1|2-22-710-2|10-58-593-1|2-22-707-3|10-58-595-1|2-21-604-1|2-22-709-1|8-47-693-1|10-58-597-1|3-25-806-1|8-46-827-1|10-62-1272-1|2-21-599-1
295,2-21-556-1,What is the application process and required documents to obtain free government land?,0,0,0,0,0,2-21-598-2|2-21-604-1|10-58-595-1|2-21-598-3|2-22-712-1|7-43-701-1|2-22-703-1|2-21-605-1|2-21-604-2|2-21-598-1|8-45-1113-2|2-21-557-1|10-58-593-3|2-21-599-1|2-21-1622-1
296,2-75-669-2,What is the phone number of the Chief Engineer (Engineering Services)?,1,1,1,1,1,2-75-669-2|11-67-1120-2|2-22-711-2|11-66-734-2|2-22-707-3|2-22-710-2|10-94-2232-2|10-62-1276-4|12-71-1209-2|10-94-2102-2|10-94-2091-2|10-94-2098-2|12-95-1118-2|8-48-687-2|2-22-709-2
297,2-21-670-1,What is the fee to obtain an application for the home sale service?,0,1,1,1,1,2-22-708-1|2-21-670-1|10-57-1645-2|5-32-671-1|11-66-732-1|2-21-598-2|11-66-718-1|5-31-730-1|2-23-759-1|3-24-724-1|12-70-1427-2|2-21-605-2|10-58-593-2|5-32-522-2|2-23-740-1
298,2-21-564-3,How long does it take to obtain a furniture transport permit?,0,0,0,1,1,12-70-1429-1|12-70-1429-2|12-70-1431-1|2-21-564-7|2-21-564-2|2-21-564-3|2-21-564-1|2-21-564-5|12-70-1159-2|2-21-564-4|2-21-564-6|4-27-464-2|12-70-1159-1|10-65-426-1|10-65-413-3
299,2-21-599-1,What are the eligibility criteria for obtaining title deeds related to land ownership?,1,1,1,1,1,2-21-599-1|2-21-598-1|2-21-594-1|7-43-701-1|10-58-593-1|2-21-604-1|2-21-671-1|2-22-712-1|10-58-593-3|2-22-703-1|5-32-671-1|5-32-705-1|2-21-670-1|5-32-673-1|2-21-594-2
300,2-22-708-2,What supporting documents are required to obtain preliminary planning approval for a change of use?,1,1,1,1,1,2-22-708-2|3-26-1156-5|10-58-593-3|2-22-710-2|2-21-598-3|10-89-1224-4|11-67-1269-8|10-89-1224-3|10-89-1269-8|2-22-707-1|10-62-1269-8|2-23-1157-1|8-44-1269-7|6-93-842-3|10-57-412-2
301,2-21-556-4,How are applicants selected to receive free government land?,0,0,0,0,0,2-21-604-1|10-58-595-1|2-21-598-1|7-43-701-1|2-21-605-1|2-21-598-2|2-21-594-1|2-21-604-2|2-22-703-1|2-21-599-1|2-22-712-1|10-58-593-1|2-22-708-1|2-21-556-5|3-25-761-3
302,2-22-710-1,How do the service fees for obtaining preliminary planning approval for BOI projects vary depending on the project size?,0,0,0,0,1,8-44-1270-2|10-62-1276-2|7-43-1270-2|10-55-1269-5|10-89-1269-5|10-57-1270-2|10-62-1269-5|8-44-1269-4|10-59-1270-2|10-59-1269-5|2-22-710-1|10-57-1645-2|10-57-1287-1|2-22-710-2|11-67-1269-4
303,2-23-755-3,Where is the Ceylon Electricity Board office located for the electricity customer name change service in Nawalapitiya?,1,1,1,1,1,2-23-755-3|2-23-755-2|2-23-754-3|2-23-754-2|2-23-755-1|2-23-751-2|2-23-754-1|10-64-650-2|2-23-753-1|2-23-752-1|12-70-1720-4|12-70-1720-5|12-70-1720-3|4-27-649-3|2-22-700-5
304,2-21-564-5,Can the applicant obtain a permit for the transportation of timber directly from the Divisional Secretariat?,0,0,0,0,0,12-70-1159-1|12-70-1429-1|8-45-563-6|8-45-563-1|8-45-563-4|8-45-563-5|8-45-563-3|12-70-1159-2|12-70-1429-2|8-45-563-2|12-70-1431-1|12-70-1159-3|10-64-586-2|12-70-1144-1|12-70-1427-1
305,2-21-1622-1,Where to submit documents for land registration?,1,1,1,1,1,2-21-1622-1|10-58-593-3|2-21-605-1|3-26-1156-5|10-58-595-1|8-45-1113-2|2-21-604-1|9-54-485-10|11-66-750-1|2-21-598-3|8-45-1112-2|5-32-706-1|5-29-486-3|5-29-487-2|2-21-594-1
306,2-21-558-1,"Despite the temporary suspension of new Jayabhumi and Swarnabhumi land grants, what services are available to people who have already received these grants?",1,1,1,1,1,2-21-558-1|2-21-598-2|2-22-712-1|8-46-826-1|2-21-604-1|2-21-596-1|8-44-1269-6|8-44-1269-5|10-59-1269-7|2-21-605-2|7-43-1270-3|2-21-598-1|6-37-375-10|2-22-710-1|10-62-1269-7
307,2-22-1374-1,What is the estimated time it takes to provide the service for a preliminary investigation report and an environmental impact assessment report?,1,1,1,1,1,2-22-1374-1|12-70-625-3|5-28-525-3|12-70-624-2|12-70-1427-3|5-32-671-2|12-70-1144-4|12-70-1435-1|12-70-623-2|5-32-704-2|8-48-696-1|12-70-1209-2|12-70-768-1|12-71-764-2|5-30-668-2
308,5-32-473-1,"What is the main topic of the police procedure described, and to what main type does this service belong?",0,0,0,0,1,5-31-460-4|5-32-473-4|5-32-467-3|5-31-480-2|5-32-473-2|5-32-468-3|5-31-460-1|5-32-470-1|5-31-457-4|5-31-479-4|1-87-660-1|5-31-453-4|5-32-473-1|5-32-470-3|7-40-479-4
309,5-30-1338-2,Who is the head of the Migrant Workers Unit and what has she done for migrant workers?,1,1,1,1,1,5-30-1338-2|5-30-1338-1|6-37-387-2|6-37-380-1|6-37-375-1|6-37-380-2|5-30-1340-2|6-37-375-7|6-37-387-1|6-37-375-10|6-37-375-5|6-38-849-3|3-25-844-2|10-94-2102-2|10-94-2098-2
310,5-32-522-1,Who is eligible to file a complaint under this service for consumer relief?,0,1,1,1,1,5-31-469-1|5-32-472-1|5-32-522-1|10-88-934-1|5-31-469-2|11-66-719-1|5-28-514-2|5-31-469-3|5-31-1326-1|10-60-524-1|5-28-525-2|5-31-744-1|7-43-877-1|5-28-514-3|11-66-719-2
311,5-28-419-8,What are the penalties imposed for violating the price controls on essential commodities?,1,1,1,1,1,5-28-419-8|5-28-419-10|5-28-419-1|5-28-419-5|5-28-419-2|5-28-419-9|10-60-524-2|10-88-934-1|5-28-419-7|10-88-927-4|5-28-419-6|8-44-927-4|10-57-431-3|10-88-934-2|5-28-419-4
