question_id,ground_truth,translated_question,r@1,r@3,r@5,r@10,r@15,contexts
236,7-41-987-3,What are the costs and possible penalties for becoming a member of the Women's Association?,1,1,1,1,1,7-41-987-3|7-41-987-1|3-24-1038-3|3-24-1856-1|5-28-514-3|10-89-514-3|7-41-987-2|5-29-486-5|9-54-485-9|6-34-845-6|3-24-799-3|10-57-431-3|5-29-487-4|6-38-847-1|3-24-799-2
237,7-43-628-2,How much annual aid will be given to unsupported artists under this scheme?,0,1,1,1,1,7-43-628-1|7-43-628-2|7-41-627-1|7-43-626-1|4-91-637-2|6-37-375-5|10-89-1224-3|8-46-826-1|7-40-1568-2|2-21-604-1|10-65-420-6|4-91-639-1|2-21-598-2|4-91-638-1|2-21-598-3
238,7-43-573-3,What is the title of the Emergency Funding Service?,0,1,1,1,1,7-43-573-1|7-43-573-3|7-43-573-2|11-67-1269-7|11-67-1269-6|12-95-1118-1|7-43-1270-3|10-59-1269-7|12-92-876-2|7-39-1154-3|7-39-1611-4|1-87-663-1|7-39-1154-5|7-39-1154-1|10-59-1269-8
239,7-40-1801-1,Who are the counsellors for mental health services for children and what are their hospital days and hours?,0,1,1,1,1,7-39-1801-1|7-40-1801-1|7-39-1897-1|7-39-1793-2|7-40-1897-1|7-40-1899-1|7-39-1899-1|7-40-1898-1|7-40-1806-2|7-40-1498-3|7-39-1898-1|7-40-1498-2|7-40-1793-1|7-39-1807-1|7-39-1793-1
240,7-41-1642-5,What is the time limit for applying for reimbursement of expenditure for emergency surgery?,1,1,1,1,1,7-41-1642-5|7-39-1611-4|7-39-1642-4|7-39-1154-5|7-41-1611-4|7-41-1154-4|7-41-1642-4|7-41-1611-3|7-39-1641-3|7-41-1641-3|7-39-1642-3|7-39-1611-3|7-39-1154-4|7-39-879-1|7-41-1154-3
241,7-40-1798-1,What are the qualifications for receiving eye care services for children?,1,1,1,1,1,7-40-1798-1|7-39-1798-1|7-40-1806-1|7-40-1802-1|7-39-1802-1|7-40-1795-1|7-39-1795-1|7-40-1854-1|7-39-1806-1|7-40-1797-1|7-40-1800-1|7-39-1854-1|7-40-1801-1|7-39-1807-1|7-39-1797-1
242,7-39-1611-1,What documents are required to obtain a medical assistance application form for cancer treatment?,1,1,1,1,1,7-39-1611-1|7-41-1611-1|7-39-1642-1|7-40-1808-1|7-39-1808-1|7-41-1642-1|7-41-1611-2|7-39-879-1|7-39-1641-1|7-41-1641-1|7-39-1611-2|7-39-1154-2|7-39-1642-2|7-41-1154-2|7-39-1611-3
243,7-43-574-3,What are the eligibility criteria for availability of relief funds?,0,0,0,0,0,7-43-573-3|7-39-879-1|12-92-875-1|7-43-877-1|2-21-598-1|12-92-882-1|3-25-812-1|2-21-604-1|7-43-573-1|7-43-573-2|3-25-806-2|2-21-667-1|3-24-1848-1|7-43-880-1|6-37-375-6
244,7-41-512-3,What documents do the winner of the Samurthi Lottery Club need to prove his identity and receive a prize cheque?,1,1,1,1,1,7-41-512-3|7-41-512-1|7-41-512-2|7-41-512-4|7-41-481-1|7-41-488-3|9-51-583-4|3-24-800-3|2-21-670-2|3-24-799-3|3-26-1156-7|10-65-393-4|10-65-420-3|6-38-846-2|6-37-375-4
245,7-39-570-3,What is the main service described in this document?,0,0,0,0,0,2-21-594-2|10-89-1224-4|1-87-657-1|1-87-663-1|11-66-721-2|12-71-771-2|12-71-767-1|1-87-658-1|6-85-1176-1|11-66-745-2|11-67-1176-1|11-66-732-3|11-66-734-2|12-71-771-1|12-71-764-2
246,7-40-1806-2,When and where is the hospital of Plastic Surgery Specialist Dr. Ramesh Gunasekera for children?,1,1,1,1,1,7-40-1806-2|7-39-1806-1|7-40-1809-1|7-39-1809-1|7-39-1796-1|7-40-1796-1|7-39-1808-1|7-40-1793-1|7-40-1808-1|7-39-1793-2|7-39-1793-1|7-39-1802-1|7-39-1794-1|7-40-1802-1|7-40-1806-1
247,7-40-991-1,What are the financial assistance amounts for building and equipment for Child Development Centres and Daycare Centres?,1,1,1,1,1,7-40-991-1|7-40-991-2|7-40-1568-2|7-40-1568-1|8-48-1514-1|7-40-991-3|8-46-830-1|8-48-828-5|3-25-812-1|3-24-726-1|3-24-1848-1|7-40-991-5|3-24-801-1|2-22-707-2|6-37-375-10
248,7-39-1642-2,Which two separate reports does the Presidential Fund require after receiving the completed application form for medical assistance?,0,1,1,1,1,7-41-1611-2|7-39-1154-3|7-39-1642-2|7-41-1642-2|7-39-1611-2|7-39-1641-2|7-41-1641-2|7-41-1154-3|7-41-1641-1|7-39-1641-1|7-41-1642-1|7-41-1611-4|7-39-1642-4|7-39-1642-1|7-39-1154-1
249,7-41-488-1,What is the purpose of the Samurthi Social Security Fund and what are the events in which it is provided to the beneficiaries?,1,1,1,1,1,7-41-488-1|7-41-488-3|6-38-763-1|7-41-488-2|7-41-512-1|7-41-488-4|7-41-484-1|2-75-499-1|7-41-512-4|7-41-481-1|7-41-1154-1|7-41-590-2|7-43-574-1|7-41-484-2|6-38-589-1
250,7-40-479-2,Which section should complain about cases of sexual abuse or child abuse?,0,1,1,1,1,5-31-479-1|7-40-479-1|7-40-479-2|5-31-479-3|5-31-479-2|5-31-483-1|7-40-479-3|5-32-1517-1|5-31-479-4|5-31-483-3|7-40-479-4|1-87-660-1|5-31-483-2|5-32-470-1|5-31-591-3
251,7-41-1210-1,What are the fees for receiving the services of Mahaveli Centre for government offices and private companies?,0,0,1,1,1,6-86-1210-1|1-16-1210-1|8-48-1210-1|7-41-1210-1|10-57-1285-2|10-57-1645-2|11-66-750-2|11-66-735-1|11-67-1269-4|8-47-817-1|10-62-1276-2|11-67-1645-2|1-16-782-2|11-66-732-1|8-44-1269-4
252,7-39-1793-1,What are the eligibility criteria for general medical treatment of children?,1,1,1,1,1,7-39-1793-1|7-39-1801-1|7-40-1793-1|7-39-1795-1|7-40-1854-1|7-39-1808-1|7-39-1854-1|7-40-1806-1|7-40-1795-1|7-40-1801-1|7-40-1808-1|7-40-1805-1|7-39-1794-1|7-39-1805-1|7-40-1809-1
253,7-39-1611-2,What is the procedure for reviewing a cancer treatment application to the Presidential Fund after it has been submitted?,0,1,1,1,1,7-41-1611-2|7-39-1611-2|7-39-1642-2|7-41-1154-3|7-39-1154-3|7-41-1641-2|7-41-1642-2|7-39-1641-2|7-41-1611-3|7-39-1611-3|7-41-1642-3|7-39-1642-3|7-39-1154-4|7-41-1611-4|7-39-1611-4
254,7-39-1853-1,What is the age eligibility for child accident and animal stick injury service?,0,1,1,1,1,7-40-1853-1|7-39-1853-1|7-40-1806-1|7-39-1799-1|7-40-1799-1|7-39-1899-1|7-39-1806-1|7-39-1807-1|7-40-1854-1|7-40-1899-1|7-40-1898-1|7-39-1854-1|7-40-1795-1|7-39-1802-1|7-40-1802-1
255,7-39-1611-4,"What are the essential documents required to cover the cost of emergency surgery from the President's Fund, and what is the time frame for submitting such a request?",1,1,1,1,1,7-39-1611-4|7-39-1642-4|7-39-1154-5|7-41-1154-4|7-41-1611-4|7-41-1642-5|7-41-1642-4|7-41-1641-3|7-39-1641-3|7-41-1611-3|7-39-1642-2|7-41-1611-2|7-41-1154-3|7-41-1642-2|7-39-1642-3
256,7-39-1641-1,What documents are required to obtain an application form for medical assistance from the Presidential Fund?,0,0,1,1,1,7-39-1642-2|7-41-1611-2|7-41-1642-2|7-41-1641-1|7-39-1641-1|7-39-1154-3|7-39-1611-2|7-39-1642-1|7-41-1642-1|7-39-1154-2|7-39-1641-2|7-41-1154-2|7-41-1154-3|7-41-1641-2|7-39-1611-1
257,7-39-1811-1,What are the eligibility limits for child immunization services?,0,1,1,1,1,7-40-1811-1|7-39-1811-1|7-40-1802-1|7-40-1853-1|7-39-1802-1|7-40-1806-1|7-40-1805-1|7-40-1854-1|7-39-1853-1|7-39-1805-1|7-40-1797-1|7-39-1897-1|7-39-1899-1|7-39-1854-1|7-40-1808-1
258,7-40-1530-1,Who created the “Education Scheme for Children Not Going to School”,1,1,1,1,1,7-40-1530-1|3-25-813-1|1-16-1103-2|6-86-690-1|8-48-690-1|7-41-484-1|6-86-691-2|8-48-691-2|2-21-557-3|1-16-824-1|7-40-1498-1|5-33-1516-1|10-58-824-1|6-37-375-10|1-16-820-1
259,7-41-1611-2,Which office should submit completed application form for medical assistance?,0,1,1,1,1,7-39-1642-2|7-41-1611-2|7-39-1611-2|7-39-1154-2|7-41-1642-2|7-41-1154-2|7-39-1642-1|7-39-1154-3|6-38-848-1|7-39-1641-2|7-41-1641-1|7-39-1641-1|7-41-1642-1|7-39-879-1|7-41-1641-2
260,7-40-479-3,What is the first step to be taken by the complainant to file a case of sexual abuse or child abuse?,1,1,1,1,1,7-40-479-3|5-31-479-3|5-31-483-1|5-31-479-4|7-40-479-1|7-40-479-2|5-31-479-2|5-31-479-1|7-40-479-4|5-32-470-1|5-32-1517-1|5-31-460-1|5-31-483-2|5-31-483-3|5-31-480-1
261,7-40-1793-1,What are the eligibility limits for public healthcare for children?,0,0,0,1,1,7-40-1806-1|7-39-1854-1|7-40-1854-1|7-39-1795-1|7-39-1793-1|7-40-1795-1|7-40-1793-1|7-39-1794-1|7-40-1798-1|7-40-1805-1|7-40-1808-1|7-39-1899-1|7-39-1798-1|7-39-1808-1|7-39-1802-1
262,7-39-1805-1,"What is the service provided at the Children’s Orthopaedic Clinic, who is the counselor, what is the clinic time and location?",0,0,0,0,1,7-39-1799-1|7-40-1799-1|7-40-1806-2|7-40-1807-1|7-39-1801-1|7-39-1793-2|7-39-1807-1|7-39-1800-1|7-40-1800-1|7-40-1899-1|7-39-1899-1|7-39-1897-1|7-40-1805-1|7-40-1801-1|7-39-1805-1
263,7-40-1807-1,What is the age eligibility for child multiple scaffolding services,0,0,0,0,1,7-40-1806-1|7-39-1899-1|7-40-1568-2|7-40-1854-1|7-40-1795-1|7-40-1799-1|7-39-1799-1|7-39-1795-1|7-39-1807-1|7-40-1899-1|7-40-1807-1|7-40-1898-1|7-39-1806-1|7-39-1897-1|7-39-1854-1
264,7-43-1270-1,What provisions of the BOI Act govern the authorisation of investment projects?,0,0,0,1,1,10-62-1269-2|10-59-1269-2|10-55-1269-2|10-89-1269-2|11-67-1269-2|8-44-1269-2|8-44-1270-1|10-59-1270-1|7-43-1270-1|10-57-1270-1|10-89-1269-3|10-59-1269-3|10-62-1269-3|10-55-1269-3|11-67-1269-1
265,7-41-488-3,What documents are required for Samoorthy Social Security Fund relating to 'Bharappu'?,1,1,1,1,1,7-41-488-3|7-41-488-1|7-41-488-4|6-38-847-2|6-38-850-2|6-37-375-4|6-37-375-6|7-41-488-2|2-21-596-1|7-41-481-1|3-24-802-2|10-65-424-2|3-25-808-2|6-38-849-2|6-37-387-3
266,7-40-1898-1,What are the eligibility limits for child physiotherapy services?,1,1,1,1,1,7-40-1898-1|7-39-1898-1|7-39-1899-1|7-39-1795-1|7-40-1854-1|7-39-1854-1|7-40-1795-1|7-39-1799-1|7-40-1799-1|7-40-1899-1|7-39-1897-1|7-40-1897-1|7-40-1806-1|7-39-1801-1|7-39-1805-1
267,7-41-590-2,What are the main eligibility limits for Samaruti relief?,0,0,0,0,0,3-24-802-2|3-24-801-1|7-43-877-1|3-24-802-1|7-39-879-1|3-24-1848-1|3-25-806-2|7-40-1568-1|7-41-481-1|7-43-880-1|7-40-1568-2|3-24-1857-1|3-25-807-3|3-24-799-1|7-41-488-3
268,7-39-651-3,What is the telephone number of Ampara Branch of National Transport Medical Institute?,1,1,1,1,1,7-39-651-3|7-39-651-2|4-27-649-3|4-27-653-3|8-48-1350-2|10-61-762-3|2-22-700-5|1-16-1722-1|6-86-961-1|7-39-959-1|10-64-650-2|7-39-651-1|1-16-616-2|1-16-616-1|8-44-1269-6
269,7-41-1154-4,What is the time frame for applying for reimbursement of emergency surgical expenses from the Presidential Fund after being expelled from the hospital?,0,0,1,1,1,7-39-1611-4|7-39-1154-5|7-39-1642-4|7-41-1642-5|7-41-1154-4|7-41-1611-4|7-41-1642-4|7-41-1611-3|7-41-1641-3|7-39-1641-3|7-39-1642-3|7-39-1154-4|7-39-1611-3|7-41-1154-3|7-39-1641-2
270,7-41-512-4,"If the winner of Samurthi lottery loses his lottery card, what is the procedure to follow?",0,0,1,1,1,7-41-512-3|7-41-512-1|7-41-512-2|7-41-512-4|3-90-805-1|9-52-584-4|4-91-637-1|10-65-420-4|5-32-713-1|6-37-375-5|3-90-805-3|11-66-719-1|9-51-583-4|10-65-393-1|12-92-883-1
271,7-43-957-1,Where can I buy medicinal plants?,1,1,1,1,1,7-43-957-1|4-91-1213-1|4-91-955-1|10-57-920-2|7-41-953-1|12-70-1209-1|8-46-826-1|1-87-665-1|12-71-1209-1|10-88-936-2|8-47-817-1|10-57-410-4|10-58-559-7|1-87-951-1|10-94-2089-1
272,7-41-1154-1,What are the types of heart surgery eligible for funding from the Presidential Fund?,1,1,1,1,1,7-41-1154-1|7-39-1154-1|7-41-1642-1|7-39-1642-1|7-39-1154-5|7-41-1154-4|7-39-1154-4|7-41-1154-3|7-39-1154-3|7-39-1611-4|7-39-1641-3|7-41-1611-4|7-39-1642-4|7-41-1641-3|7-39-1642-3
273,7-41-481-2,How long will it take to get sea seals?,0,0,0,0,0,8-47-1781-2|8-47-1769-1|11-66-745-1|11-66-746-1|1-16-1600-4|8-47-1771-1|1-16-1600-5|12-72-1099-1|8-48-1562-2|6-38-849-2|1-16-1602-6|8-47-1774-1|1-16-1602-4|8-47-1768-1|10-65-426-1
274,7-39-1642-4,What are the mandatory requirements and deadlines for reimbursement of emergency surgery expenses from the President's funds?,1,1,1,1,1,7-39-1642-4|7-39-1611-4|7-41-1154-4|7-41-1611-4|7-39-1154-5|7-41-1642-4|7-39-1641-3|7-41-1641-3|7-41-1611-3|7-41-1642-5|7-39-1642-3|7-39-1611-3|7-39-1154-4|7-41-1154-3|7-41-1642-3
275,7-41-921-1,What are the conditions under which mobile medical camps are being run and what is the procedure for obtaining them?,1,1,1,1,1,7-41-921-1|7-39-879-1|7-43-573-2|7-40-1793-1|7-40-1568-2|7-39-1793-2|7-41-1642-1|7-39-1793-1|7-39-1801-1|7-39-570-4|7-40-1801-1|7-39-1642-1|1-16-616-2|7-39-1800-1|7-40-1800-1
276,7-41-590-1,How can I submit an application letter for maritime relief and to whom should I submit it?,0,0,0,0,0,6-36-1610-1|11-66-745-1|11-66-747-1|6-36-1609-2|11-66-745-2|6-36-1608-2|12-92-875-1|5-31-730-1|6-36-1609-1|1-16-1600-6|11-66-746-1|12-92-882-1|7-39-879-1|12-92-883-1|12-70-1435-1
277,7-41-1611-1,What are the specific medical conditions eligible for funding cancer treatment from the Presidential Fund?,1,1,1,1,1,7-41-1611-1|7-39-1611-1|7-41-1642-1|7-41-1154-1|7-39-1642-1|7-39-1154-1|7-39-1611-4|7-39-1611-3|7-41-1611-2|7-41-1611-3|7-39-1642-3|7-39-1611-2|7-39-1641-1|7-41-1154-3|7-41-1641-1
278,7-40-1799-1,What are the eligibility limits for children to receive bone therapy?,0,1,1,1,1,7-39-1898-1|7-39-1799-1|7-40-1799-1|7-40-1806-1|7-40-1897-1|7-39-1806-1|7-39-1805-1|7-39-1897-1|7-40-1898-1|7-39-1808-1|7-39-1807-1|7-39-1899-1|7-40-1805-1|7-39-1795-1|7-40-1808-1
279,7-39-1808-1,What are the eligibility criteria for breast cancer treatment for children?,1,1,1,1,1,7-39-1808-1|7-40-1808-1|7-41-1611-1|7-40-1806-1|7-39-1611-1|7-39-1898-1|7-39-1806-1|7-40-1802-1|7-39-1805-1|7-39-1802-1|7-40-1805-1|7-40-1794-1|7-39-1795-1|7-39-1801-1|7-40-1897-1
280,7-41-569-3,When can public aid be suspended and what happens if no re-application is made?,0,0,0,0,0,7-43-878-1|7-43-701-1|7-43-877-1|7-43-628-2|6-34-845-6|12-92-882-1|2-21-604-1|5-32-713-1|6-37-375-5|11-66-736-1|7-41-1642-5|7-43-880-1|2-23-759-1|2-75-2283-1|2-22-712-1
281,2-21-598-3,What is the most important sub-document required for obtaining the R&amp;amp;D grant and what authority is it to issue the guidelines for its preparation?,1,1,1,1,1,2-21-598-3|10-55-1288-3|7-43-573-2|11-67-1269-5|5-28-933-2|6-34-845-2|10-55-1269-6|7-41-1642-2|7-39-1642-2|10-88-933-2|10-89-1224-4|10-59-1269-6|6-35-845-2|10-89-1269-6|10-58-593-3
282,2-21-561-2,What documents are required to verify land ownership during inspection of acquired land?,0,0,0,0,0,8-45-1113-2|2-21-1622-1|10-58-593-3|3-26-1156-5|2-21-598-3|2-21-599-1|2-21-604-1|8-45-1112-2|2-21-594-1|8-47-1893-1|2-21-670-2|2-22-708-2|2-21-594-2|7-43-701-1|8-45-1110-2
283,2-22-707-3,What is the general e-mail address of the Implementation Division for Initial Planning Permit?,0,0,1,1,1,2-22-700-5|2-22-708-2|2-22-700-3|2-22-707-3|2-22-700-4|2-22-710-2|11-66-750-1|2-22-711-2|12-70-625-6|2-22-712-2|2-75-2283-2|6-86-691-4|10-62-1697-1|12-70-625-2|10-57-1270-3
284,2-22-703-1,Who is eligible to receive the details of the immigrants in the occupied and owned land by UDA?,1,1,1,1,1,2-22-703-1|2-22-712-1|7-43-701-2|2-22-707-1|2-22-700-1|5-32-705-1|2-22-710-2|7-43-701-1|2-22-708-1|2-21-604-1|5-32-704-1|2-22-707-3|5-32-713-1|5-32-706-1|2-21-598-1
285,2-75-1804-1,What environmental and economic problems have arisen in Sri Lanka due to the growing demand for wholesale commodities and how can the Corporation’s ‘Katal Sand Sale’ service provide a solution?,1,1,1,1,1,2-75-1804-1|8-45-1113-1|8-45-1114-1|12-70-624-1|2-75-1804-2|5-28-419-1|2-23-753-1|2-23-754-1|10-94-2092-1|8-45-1111-1|10-94-2089-1|8-47-1204-1|8-45-1112-1|12-70-1720-5|12-70-1720-3
286,2-21-564-1,"What is the main service described in the given context, and what is the initial procedure for obtaining permission to carry more old equipment, especially for the report of the village officers?",0,0,0,0,0,2-22-712-2|2-22-703-1|5-32-713-1|8-45-1110-2|5-32-705-1|2-21-600-1|2-23-751-1|4-27-464-3|2-22-708-2|4-27-454-3|8-45-1112-2|2-21-605-2|12-71-1148-1|8-45-1114-1|8-48-828-2
287,2-21-598-2,How much is the fee for getting the Rambhai subsidy service and how long is it generally to implement it?,0,0,0,1,1,2-22-707-2|10-57-1645-2|2-21-605-2|2-22-712-1|10-55-1288-2|10-57-1285-2|10-65-420-6|2-22-710-1|10-55-1269-5|2-21-598-2|4-91-1164-1|10-62-1269-5|8-47-1254-1|10-57-1270-2|10-89-1269-5
288,2-22-1374-2,Who is the Director of Environment and Lands Department and what is their official email address?,1,1,1,1,1,2-22-1374-2|7-43-701-2|10-62-1211-1|8-47-693-2|10-62-1272-2|12-70-1209-3|8-47-699-2|11-67-1117-2|12-71-1209-2|12-70-768-2|12-70-1435-2|6-86-691-4|12-70-625-6|12-70-1435-3|12-70-624-1
289,2-21-671-1,Where can I get the application forms for granting rights and resolving border issues and is there a fee for this?,0,0,0,0,0,8-45-1113-3|5-31-730-1|10-58-595-1|6-38-851-3|2-22-708-1|11-66-719-1|11-66-739-1|11-66-738-1|2-21-605-2|3-25-844-2|2-21-598-3|2-21-605-1|5-31-744-1|10-58-593-3|2-21-598-2
290,2-21-594-2,How long is the minimum period for obtaining long term mortgages for residential purposes and what documents are required for this?,1,1,1,1,1,2-21-594-2|2-21-594-1|3-25-666-1|3-24-1836-1|3-24-803-2|3-24-803-1|3-25-1860-1|3-24-1858-1|3-24-1858-2|2-21-670-1|3-24-725-1|3-24-799-1|3-25-808-2|3-24-803-3|10-58-593-3
291,2-23-751-2,What is the application fee and time of submission for ordinary electricity distribution service within the Colombo city limit?,1,1,1,1,1,2-23-751-2|2-23-753-1|2-23-751-3|2-23-754-3|2-23-756-1|2-75-669-1|2-23-757-1|2-23-752-1|2-23-754-1|10-57-1278-3|11-66-732-1|2-22-710-1|10-58-597-1|10-59-1269-5|11-66-733-1
292,2-21-557-2,What specific information should the applicant provide in the initial letter when applying for free unrecognized upgraded government bonds?,0,0,0,0,0,6-35-1790-3|3-90-1790-3|10-61-1790-3|10-58-593-3|10-89-1224-3|6-38-850-2|10-89-1224-4|3-26-1156-5|3-24-803-3|2-21-598-3|6-37-375-6|10-61-1790-4|2-21-594-2|6-38-846-2|3-25-761-3
293,2-23-759-1,What are the prerequisites for applying for replacement of meters installed?,1,1,1,1,1,2-23-759-1|2-23-1157-1|2-23-755-1|2-23-752-1|2-23-754-1|2-23-757-1|2-23-753-1|12-71-767-1|12-71-1148-1|11-68-931-1|2-23-756-1|11-68-931-2|2-22-708-1|2-23-751-1|10-55-931-1
294,2-22-712-1,Who is eligible for project approval for development of degraded land and oil fields?,0,0,1,1,1,10-58-593-1|12-70-625-5|10-62-1272-1|2-22-712-1|8-44-1269-5|10-57-1270-3|2-21-604-1|10-58-597-1|8-45-1112-2|8-44-1270-4|2-21-598-1|2-75-2283-1|10-58-593-3|8-46-827-1|12-70-625-2
295,2-21-556-1,What is the application procedure and the documents to be submitted for getting government money free of charge?,0,0,0,0,0,6-38-851-2|3-24-725-1|11-66-718-1|3-24-724-1|2-23-740-1|3-24-723-1|11-66-732-1|11-66-719-1|1-20-742-1|11-66-738-1|3-24-727-1|2-21-598-2|3-26-867-1|11-66-720-1|2-22-708-1
296,2-75-669-2,What is the telephone number of the Chief Engineer (Engineering Service)?,1,1,1,1,1,2-75-669-2|11-67-1120-2|2-22-711-2|11-66-734-2|2-22-707-3|10-62-1276-4|2-22-710-2|1-16-1602-5|12-71-1209-2|10-94-2232-2|8-48-687-2|10-94-2102-2|10-94-2091-2|10-57-1279-3|5-31-2063-1
297,2-21-670-1,What is the fee for applying for house sale service?,0,1,1,1,1,10-57-1645-2|2-21-670-1|2-22-708-1|5-32-671-1|2-21-605-2|10-58-593-2|5-32-522-2|2-23-759-1|12-70-1427-2|2-21-594-2|11-66-718-1|2-21-672-1|3-24-724-1|2-21-671-1|2-21-598-2
298,2-21-564-3,What is the working time for obtaining traffic permit for trees?,0,0,0,0,0,12-70-1159-2|12-70-1159-1|2-22-700-2|11-68-1216-2|12-70-1427-3|12-70-1429-2|12-70-1429-1|10-65-390-3|10-65-404-3|12-70-1144-4|10-65-402-2|10-65-395-3|8-45-563-3|10-65-397-3|8-45-563-6
299,2-21-599-1,What are the eligibility criteria for getting land ownership rights bonds?,0,0,1,1,1,10-58-593-1|2-21-594-1|2-21-598-1|2-21-599-1|10-58-593-3|7-43-701-1|2-21-604-1|3-25-812-1|2-21-594-2|2-22-712-1|3-25-806-2|3-25-814-1|8-47-693-1|2-21-671-1|5-32-671-1
300,2-22-708-2,What sub-documents are required to obtain initial planning permission for use change?,1,1,1,1,1,2-22-708-2|3-26-1156-5|2-22-710-2|10-58-593-3|2-22-707-1|10-55-1269-6|4-27-1766-1|2-21-598-3|10-89-1224-3|2-23-755-1|10-65-404-1|10-89-1224-4|2-21-594-2|2-23-1157-1|12-70-622-4
301,2-21-556-4,How are the applicants selected to receive free government grants?,0,0,0,0,0,2-21-604-1|3-25-761-3|4-91-637-2|2-21-598-1|7-41-1641-2|7-43-701-1|7-39-1641-2|7-43-1270-4|2-21-604-2|6-38-849-1|7-41-1642-2|2-21-598-2|7-41-1611-2|6-38-850-1|6-38-851-3
302,2-22-710-1,How do the service charges for getting preliminary planning permission for BOI projects differ depending on the scale of the project?,0,0,0,1,1,10-62-1276-2|10-55-1269-5|8-44-1270-2|2-22-710-2|8-44-1269-4|10-89-1269-5|7-43-1270-2|10-62-1269-5|10-57-1270-2|2-22-710-1|10-57-1645-2|10-59-1270-2|10-59-1269-5|10-62-1269-6|2-22-709-1
303,2-23-755-3,Where is the Sri Lanka Electricity Board Office for Rebranding of Electricity Consumers in Nawalapitti?,1,1,1,1,1,2-23-755-3|2-23-754-2|2-23-754-3|2-23-755-2|2-23-755-1|2-23-751-2|2-23-754-1|2-23-753-1|10-64-650-2|2-23-752-1|12-70-1720-4|12-70-1720-5|4-27-649-3|12-70-1720-3|2-22-700-5
304,2-21-564-5,Can applicants obtain the permit for carrying materials directly from the Divisional Secretariat?,0,0,0,0,0,10-64-586-2|7-41-481-2|8-45-1110-1|8-45-1114-1|8-45-1112-1|11-68-1216-2|2-22-700-1|10-57-1290-1|10-58-595-1|12-70-1159-1|10-57-1278-2|5-32-471-1|5-32-468-1|8-45-1110-2|12-70-1429-1
305,2-21-1622-1,Where should I submit video recording documents?,1,1,1,1,1,2-21-1622-1|3-26-1156-5|4-27-454-1|11-67-836-2|9-49-722-2|10-62-836-2|4-27-454-4|5-28-933-2|4-27-454-3|10-57-433-2|4-91-631-2|9-54-485-10|4-91-632-3|10-65-427-2|11-66-750-1
306,2-21-558-1,"What services will be available to those who have already received the New Livelihood and Garden Grants, even though they have been temporarily suspended?",0,0,0,0,0,8-46-826-1|2-21-2274-1|8-48-828-5|7-43-878-1|7-41-2284-1|2-21-604-1|2-75-2283-1|8-46-827-3|7-43-877-1|12-92-882-1|2-21-596-1|8-47-1346-1|7-43-701-1|8-46-827-1|8-44-1269-6
307,2-22-1374-1,What is the estimated time taken to provide basic investigation report and environmental impact assessment report services?,1,1,1,1,1,2-22-1374-1|12-70-625-3|12-70-624-2|5-28-525-3|5-32-671-2|12-70-623-2|12-70-1427-3|12-70-1144-4|12-70-1435-1|12-70-625-4|8-48-696-1|5-32-704-2|12-71-764-2|5-30-668-2|12-71-770-1
308,5-32-473-1,"What is the main theme of the police operation described, and what is the main type of service being provided?",0,0,0,0,0,5-31-460-4|5-32-473-4|5-32-467-3|5-31-453-4|5-32-468-3|1-87-660-1|10-65-478-3|5-31-457-4|5-31-480-2|11-67-1176-1|2-22-700-6|5-31-460-1|6-85-1176-1|1-87-663-1|5-32-473-2
309,5-30-1338-2,Who leads the Immigration Workers Unit and what has he done for the Immigration Workers?,0,1,1,1,1,6-37-387-2|5-30-1338-2|6-37-380-2|5-30-1337-1|5-30-1338-1|8-48-1504-2|10-89-1224-4|10-89-1269-7|6-37-387-1|6-37-380-1|5-30-1340-2|2-75-669-2|6-37-375-1|6-85-1176-1|6-38-849-3
310,5-32-522-1,Who is eligible to file a complaint under the Consumer Grievance Redress Service?,0,1,1,1,1,5-31-469-1|5-32-522-1|5-31-469-2|5-32-472-1|10-88-934-1|5-28-525-2|5-28-514-2|10-88-934-2|5-31-469-3|10-60-524-1|5-31-744-1|10-89-514-2|5-31-1326-1|6-37-380-2|11-66-719-1
311,5-28-419-8,What penalties will be imposed for infringement of price controls on essential goods?,1,1,1,1,1,5-28-419-8|5-28-419-10|5-28-419-5|5-28-419-1|5-28-419-2|5-28-419-7|10-60-524-2|10-88-934-1|10-57-410-3|10-57-431-3|10-65-420-7|5-28-419-6|5-28-419-9|10-88-927-4|10-57-411-3
312,5-32-673-1,What are the main legislative measures to be taken by the National Housing Development Authority?,0,0,1,1,1,5-30-668-1|5-32-671-1|2-21-673-1|2-22-1374-1|5-32-673-1|2-21-671-1|5-32-706-1|5-30-668-2|2-22-707-1|2-21-670-1|5-32-704-1|2-22-700-1|7-43-880-1|3-25-666-1|2-22-708-2
313,5-28-419-1,What is the primary role of the Consumer Affairs Authority in maintaining essential commodity prices and what sections of the Consumer Affairs Authority Act No. 9 of 2003 govern this role?,1,1,1,1,1,5-28-419-1|5-28-419-2|5-28-419-7|5-28-419-10|5-28-419-9|10-62-521-1|5-28-419-6|5-28-419-3|5-28-1334-1|10-89-514-1|5-28-419-4|5-28-514-1|5-28-419-5|5-28-419-8|10-89-514-3
